person,gender,age,became_member_on,days_diff,max_date_income,offer_id_count,amount_count,amount_mean,reward_count,reward_mean
1cfcd68cdb744c0eaae1b4147bcd425c,F,74.0,2018-07-25,1,72015.18295668313,7,4,4.245,0,
f0a5f53e6d664fdbbd9ade454d40f0d4,F,49.0,2018-06-04,52,59650.45382319693,11,7,16.395714285714284,2,3.5
7e083546bac84daf82bd16003aacc008,M,80.0,2017-05-03,449,96738.30419063466,11,7,19.68285714285714,4,5.5
0091d2b6a5ea4defaa8393e4e816db60,F,62.0,2016-06-17,769,95258.52120516988,14,12,23.263333333333335,4,6.25
f586114598794c5186b3f48b8a68e5ad,M,63.0,2018-07-07,19,50200.711334666805,7,8,14.34375,1,2.0
02c6daf74a49491ca397f105ef944784,F,54.0,2016-04-24,823,129655.27739316548,3,3,26.313333333333333,1,2.0
d83092f394ae45e59b8934f2726b681a,M,45.0,2018-05-01,86,56006.4280994159,12,5,5.742,1,2.0
b860d355ef6e4c66b5d5a837c56ef32d,F,49.0,2017-12-26,212,115028.62671031253,5,4,32.8025,1,5.0
54ddebb6c4a744fab1b222aabf7581f6,M,61.0,2017-08-02,358,37744.249669373196,10,10,7.683,4,3.5
8c4043ca07cf48c6a71fe5155768237a,M,46.0,2017-12-04,234,48326.53572470509,9,7,3.5100000000000002,1,2.0
877863724c474a61a11755c97640f48d,M,64.0,2014-07-26,1461,80285.77528515355,11,7,14.054285714285713,4,3.25
99c3a74676344e3b8689d34aa78e9113,F,69.0,2015-11-20,979,109405.44297389168,13,11,21.216363636363635,5,3.4
476c7dc6eaa04c3b8a9ea0aa4ccc814e,M,69.0,2015-03-28,1216,82704.93874380314,2,6,4.415,0,
807199e7716f4d78974416f917582b78,M,66.0,2017-07-01,390,75999.5627798334,13,8,19.9725,4,4.75
4ad3748475204cf99571183f05b5e2f7,M,60.0,2014-08-10,1446,75962.81353382209,9,14,3.7085714285714286,2,4.0
e6678c42a1064450814bd0818a95a76b,F,40.0,2017-11-29,239,53635.936513169785,11,11,12.57909090909091,2,7.5
dd31ce6c87d34180ba57901368e03b33,M,74.0,2015-09-22,1038,79658.41123435827,13,8,16.98,3,6.0
7ac5250da1b746e6b56a9e6d8a7b3fd4,F,52.0,2015-09-30,1030,38519.51272801901,8,10,7.003,3,4.0
08e66f9936c545d4aedf21d35b96baf6,F,62.0,2015-08-06,1085,69138.22675267501,16,9,11.734444444444444,4,3.5
01443a2afce54939a323c978f467c540,F,61.0,2015-10-10,1020,146313.82999553627,15,16,26.120625,5,5.4
1148ad32c9a74c2096e4cbbbf8bf681f,F,22.0,2017-08-12,348,59187.46262753461,10,9,13.21,3,4.333333333333333
99297ea01107436fa8c2e2bc86f55d89,M,62.0,2017-03-25,488,38793.159099950935,10,10,9.958,4,6.25
42096ce6b92542d2a8f8250f260f8a08,M,23.0,2017-08-31,329,67525.48549427894,10,9,3.2333333333333334,3,3.3333333333333335
1c05e4a68fc04d3da27454cb7eaa6144,F,90.0,2016-09-11,683,120109.39224191544,9,9,122.14222222222222,3,3.0
0951cc66d2f841e99cce016730c3f6da,F,72.0,2015-11-02,997,50591.909777894565,15,15,30.094,5,4.2
4ac501588722457a8bc357dc2a500aae,F,69.0,2016-03-07,871,111748.60285980294,9,6,29.55666666666667,2,2.0
c8463fa0d79b434b960ce94253b68221,F,71.0,2017-11-21,247,45298.802672321886,8,9,2.96,0,
bafc2350ece84692b0db74a6130a213c,M,32.0,2018-04-22,95,38768.851027587356,11,9,2.6933333333333334,1,3.0
7781f37512cc47e5af0287084f857b56,M,36.0,2018-03-10,138,52505.77858566002,10,9,11.254444444444443,3,3.6666666666666665
18a6ec6f4a534611bdbfda76d3244852,F,58.0,2018-06-21,35,38281.470707724395,6,3,2.92,0,
12f0142f294c4977add82252007556b8,M,75.0,2015-11-29,970,126375.24180113382,12,8,26.87375,5,5.4
aa63cd031bd94e529bae043b7b7e5e0f,F,58.0,2017-09-29,300,43677.26508498428,7,4,10.765,1,10.0
81b188b9750245ff9b7df38dffe2493a,M,76.0,2017-01-07,565,77729.74317976202,11,14,20.2,3,7.666666666666667
9fecadbfbb974653af266155ae719b53,F,49.0,2013-10-26,1734,105222.49408910549,12,8,19.74625,4,4.25
df3da7cfcf614b3481b65c89657994ed,F,57.0,2016-01-03,935,109613.05111480504,11,8,25.44625,4,3.75
96ce002a049e41e6b0f4da541ea71f3e,M,66.0,2018-01-18,189,77008.5267596384,7,0,,0,
ce519bb780024b5a97c03b8c01229d58,M,33.0,2018-01-06,201,56337.77854535789,4,3,4.403333333333333,0,
24115a61df25473e84a8a03f3c98de1a,M,54.0,2018-05-23,64,39529.854037357516,17,18,9.896666666666667,6,5.666666666666667
8087bee1c6164205804a1e5459138752,F,48.0,2016-10-08,656,94164.03071709139,8,5,19.904,3,6.0
188540a144304408b5ce19148b295f31,F,66.0,2017-02-27,514,69097.07494589743,10,10,16.202,2,6.0
021c1940868647efbcb40ccdb942813b,F,46.0,2015-02-21,1251,95034.0741624457,17,5,17.256,5,5.4
b87a63894b164eae86b2c2e421f966ea,F,51.0,2017-05-01,451,100078.39552018893,12,4,20.5125,1,3.0
19e23fd8962b4b04934e410e8e134833,F,67.0,2015-08-13,1078,72801.87039468317,9,19,13.170526315789473,3,4.0
0231c913a51e420783be6bdeb75aa842,F,28.0,2018-01-20,187,67614.1056820593,13,8,4.25125,3,3.6666666666666665
2fc2ef210bdd44b1bbebf4f5e809c871,F,20.0,2017-09-10,319,58826.65253807119,9,8,20.2625,2,10.0
250032cbd1b94b2b822f036f18fb407c,M,74.0,2017-08-01,359,36673.574423448285,8,5,2.27,0,
03568fe0e51b41a9bd752ec8be307ba5,M,67.0,2013-10-19,1741,105377.91349434163,7,4,17.955,2,6.0
d4d761c0366d46fdb3bb2878f7023ed6,M,86.0,2017-09-28,301,58603.80860021952,9,19,3.1978947368421053,1,5.0
86dd4706a3054adbbaf7287b7fa9aade,M,58.0,2017-09-06,323,88849.67154856253,11,3,27.74666666666667,2,3.5
798bd7ef7d4749f5b4cac3289b35c757,M,67.0,2017-08-04,356,44196.0508732496,5,5,1.466,0,
7e45faba0a8346379d0c296f1df8ae1d,F,58.0,2017-02-13,528,102834.25542439517,18,10,23.429,6,5.833333333333333
cd8528f0605e4353831185492f547598,F,54.0,2017-02-11,530,91695.2791097725,9,10,20.207,2,2.0
8af6963021ce40e78a2281e17fb186f7,F,56.0,2016-06-24,762,64586.31439437062,12,12,15.213333333333333,4,4.0
d5b95f202e124df58084c57724b3007f,M,58.0,2018-04-20,97,41847.19321529403,6,5,3.8600000000000003,1,3.0
3a1747f3e741449387bb614da8e0171c,F,56.0,2018-07-20,6,91115.19813741912,11,2,23.465,2,2.5
4c556d1a6e1b4e619e78d8ac15214e24,M,63.0,2018-05-26,61,61789.64825016112,9,3,2.6566666666666667,0,
338c28f32c5944a99a0529be26d145dd,O,48.0,2016-07-29,727,93252.99355205662,13,6,17.34,4,4.25
946c1608c2254b358df0fc2d2478b47a,M,50.0,2018-06-15,41,59512.26244159652,8,0,,0,
b8c17e6e004746a4800eeac73461b1dd,M,63.0,2017-08-04,356,103483.43619102344,8,3,24.233333333333334,2,6.0
869273c231804c919cb159c536b60483,F,79.0,2013-12-07,1692,134297.3873725901,9,10,23.115000000000002,3,5.0
9e784b0f6f3c412db22ad03f7a415f31,M,47.0,2018-01-23,184,95639.4484723179,6,5,22.194,0,
68ebf5feb8d54d3bb95bdcac1f33efb7,M,57.0,2017-06-11,410,119932.58034835727,12,13,27.244615384615386,3,4.666666666666667
97c8db12d9de44febcf5b937fe549be8,F,63.0,2016-07-28,728,86277.20885439609,15,9,21.484444444444446,4,3.75
fc58860830e648c9b54785967b67434c,M,79.0,2018-06-13,43,64582.90366163021,6,4,2.55,0,
48931b15ed76473f84216f5d2f3980b1,M,54.0,2015-08-11,1080,115527.53709416509,7,3,24.72,3,5.666666666666667
106b6653b9814b478fccecb0a22546f0,M,53.0,2017-11-18,250,34786.19467533425,15,11,9.611818181818181,5,5.8
5cc1bd3f5c374619af785107a9fe684f,M,53.0,2017-11-13,255,101302.94614311459,6,4,25.509999999999998,0,
d682f4b1e4524836aa66ba7d5e6629b7,F,70.0,2015-09-14,1046,72312.31002037863,13,10,12.619,3,4.666666666666667
7195944f0cc34115b0a5e7b4a62055f2,F,47.0,2016-03-06,872,92542.5475161122,8,11,17.767272727272726,2,7.5
e6d75ffe3371472b80c2ed8c51dbddaa,M,42.0,2016-04-29,818,71294.67464600001,9,4,12.5425,2,2.0
017febbe52e64ac19cf28cf0d44386e4,M,61.0,2015-08-29,1062,125097.71949734198,14,10,100.34100000000001,3,6.0
1418e71469474b7fa160cd76b198cb08,M,30.0,2018-03-05,143,36071.386071420515,10,5,6.026,2,2.0
8c80570b7dfb49629e86042c17e659dc,M,59.0,2017-08-27,333,115855.64759600787,13,3,28.77,4,3.5
ae27549c1fcc4407a7d5d270928ff0ab,M,38.0,2018-06-15,41,38329.93174204521,14,16,30.204375,5,7.4
c6e579c6821c41d1a7a6a9cf936e91bb,F,72.0,2017-10-14,285,37167.73065183032,0,4,1.7375,0,
363c76c8cc6e4554ba17d25349e03db8,M,69.0,2015-03-24,1220,46560.781254404385,7,19,2.9863157894736845,0,
afce4cf8194f4e90a3e92da941a23601,M,31.0,2016-09-26,668,63318.80947533252,8,12,14.3125,2,10.0
136d774c59da4d0b9c8f88225e2b0be1,F,58.0,2018-04-13,104,37820.32051956159,10,12,11.0875,2,6.5
291cba1be979478ca1aa0ba29bc0c849,F,74.0,2018-01-22,185,63426.48477600013,11,4,16.7275,1,10.0
bbdadc0af7ad49e5ae5627940eb3b4e2,M,66.0,2016-03-21,857,86260.03755248412,5,8,15.5625,1,3.0
0de88a1f670a470ab5dda5e4242bcbb9,F,65.0,2017-04-21,461,96983.3838868166,12,6,27.825,3,7.666666666666667
3938125799fc4ebca4d77ca64701926e,F,56.0,2016-05-19,798,98209.27268779968,11,6,22.356666666666666,4,4.25
5d730591f70c4e509382bd553d6e10a6,M,63.0,2018-04-24,93,52009.94156765525,7,2,0.875,0,
be8f765ae7774446bbbd3db35a6ed4a6,F,38.0,2018-03-22,126,70857.71680460319,15,14,18.978571428571428,5,2.8
75bb371cf36d4a9186397a9866ed2fbe,F,70.0,2017-11-01,267,82517.1669066393,15,1,31.44,4,5.0
7d382450e3b241748bbe665661bc4273,F,64.0,2014-12-03,1331,92678.77453962358,17,9,19.66,6,4.333333333333333
a4ebb3f91224451a93cb4597ca3ceb41,F,43.0,2018-03-16,132,48326.50112950757,8,6,9.213333333333333,2,2.5
2c69dce992ea45a583a47b0f25386bab,M,47.0,2016-10-17,647,79085.36644529391,13,20,3.8115,3,3.3333333333333335
64e635ff9c654309b42c9ae6405bd56d,M,49.0,2015-09-06,1054,113647.06113528513,9,9,23.01,3,5.666666666666667
7fb2ca83a6e44523a9bd52760ca2a51e,F,64.0,2014-09-10,1415,79510.83175841019,11,12,2.4008333333333334,2,3.5
a0b7b9a0de5d43a7badb49673bd85c65,F,50.0,2015-09-16,1044,83497.96683316416,9,10,19.151,3,8.333333333333334
0d96a963d3e94044aa7934276db005e4,O,32.0,2016-12-23,580,61024.675801460755,7,9,10.881111111111112,1,2.0
754876debbb94994a6c4e45510eeb124,F,56.0,2017-08-20,340,113878.12881333969,10,7,28.304285714285715,2,6.5
58b96ca152d946e98090e277a183e08f,M,53.0,2016-01-08,930,83948.12263413987,11,8,16.19875,4,7.5
bc417f2f6ba74dddba8c0502a0ddc89e,M,33.0,2017-09-16,313,72639.17912247025,10,3,18.28,1,2.0
8a0ec2e1e3ea44ba8eaea09e516e1fef,M,25.0,2015-08-29,1062,70054.72291851151,10,8,11.4775,3,3.0
494a99f508f74ad0ae047c68bf837791,O,59.0,2017-08-05,355,78673.9392839763,14,8,19.94125,4,5.5
4357cb4e15f04f988045c5a7e37c5775,F,58.0,2017-12-20,218,80621.97010911808,15,13,20.244615384615386,5,5.4
f3949ede37024d96bc306c64aebf3695,F,73.0,2015-11-11,988,82517.8440012323,11,12,14.542499999999999,3,5.666666666666667
d6434c375c2f4113b3735713e3c2789c,M,45.0,2017-07-27,364,56148.159790582125,6,6,13.89,0,
9a0905e16caf4cedb73580ec1b26b74f,F,22.0,2017-10-30,269,52917.93082812055,6,5,4.029999999999999,0,
7f881de7bb3a4e55b51230bf4daa0994,F,50.0,2017-11-14,254,116051.82009790846,17,7,23.84857142857143,6,3.3333333333333335
416fa60078fd4121b15416f2806d7a7c,M,57.0,2017-07-28,363,35624.97362606576,6,6,3.598333333333333,0,
8a61b3953f244ff1aecd5ea5e48ac74d,M,56.0,2015-08-23,1068,70143.40614485905,13,20,4.4015,3,3.6666666666666665
f608dc84f5f744a888a4d6e64a770134,F,68.0,2017-05-02,450,126446.03340418235,11,4,25.41,3,4.0
a02bb1e96a9b452cbd38a5a3c250b2c6,M,36.0,2018-07-21,5,67070.67272330758,8,5,3.816,0,
15705f6ebfe4407991e5707d830aacb7,M,66.0,2015-03-17,1227,64763.269564731396,2,8,4.06375,0,
dc8f30fc38294c4e896ba41f53939d41,F,68.0,2018-05-18,69,118714.65237043543,13,4,29.0575,3,4.0
49205a132a7e4cc3a28b5de8286300c3,F,84.0,2018-04-14,103,69492.96180349334,10,7,18.054285714285715,2,2.0
09516b73ace043c395bd5292845912f1,F,74.0,2018-06-17,39,52429.3711861039,9,6,2.5733333333333337,0,
8c843138f8d642da9bec4370e87c38d9,F,49.0,2017-11-06,262,73975.83678382504,12,2,23.61,1,3.0
25aa446cf4ff48b18c9de45c182840d4,F,30.0,2015-11-24,975,84748.44244876347,13,17,51.90411764705882,4,3.0
941d896288ab4ceb8d96d8b02e2e96e4,F,74.0,2017-08-14,346,104341.15096657272,8,2,35.709999999999994,2,4.0
776776cd1717444c89dc11101ae4a21f,F,55.0,2018-04-12,105,58276.023347112474,5,6,3.1166666666666667,1,5.0
8e0c1ffebf2a47d281210fabbd41d56a,M,19.0,2017-01-14,558,73115.67524168573,16,21,36.69619047619047,4,4.0
5139d8d43e674e5d9dcd6773d9684462,M,69.0,2017-08-17,343,75250.12279843436,11,7,2.7214285714285715,1,5.0
50125c58c6794f84bd12049eb1f60239,F,69.0,2018-05-16,71,34512.82618788004,3,6,8.37,0,
915fc599460e404fbf2c49bce8309a0c,M,54.0,2016-04-21,826,46419.77419673369,8,11,3.748181818181818,2,5.0
1698291a4a474d84b7d7fc2e24ab684a,M,25.0,2014-07-11,1476,81905.1902155583,8,16,3.3200000000000003,0,
4b9ff777788d4a36965b02257758b7f8,F,49.0,2015-09-21,1039,139431.6160193302,11,9,24.112222222222222,3,4.0
80f68f9a907847cb827ca1ce0b30f935,M,55.0,2017-10-22,277,43465.9606118775,7,4,3.1,1,5.0
6c41ad039d5f47aba485ff9ca71726b1,M,69.0,2014-06-01,1516,99118.68841510454,6,11,3.910909090909091,1,10.0
828ad37083a54120b6d74194a386bd28,M,60.0,2017-11-01,267,71938.04294424964,8,5,3.4159999999999995,0,
f67c8120151b4800b01a13f33d284ed0,M,40.0,2016-11-21,612,103534.10061943329,14,11,21.37272727272727,4,4.75
393833837038441aa4eb172c1220ad2a,F,64.0,2017-06-04,417,64422.49012905031,12,8,17.83,4,4.75
7f26bb62f8f346f2804f1394b92f85c8,M,65.0,2016-06-18,768,58789.159170916326,10,15,11.238666666666665,2,3.5
fb4d977017f24913a9602692fc881b2e,F,91.0,2017-08-15,345,39791.84176222758,6,15,10.342666666666666,2,6.0
b5c5091888604fefb1219e5fa0aece97,M,71.0,2017-05-02,450,95659.17309707709,14,6,27.185000000000002,2,6.5
d0c9c4785bf34d839b31485a37bf25ca,M,57.0,2016-11-14,619,43297.87906198171,4,7,3.1442857142857146,1,5.0
f1e9e202ab9b479f85f3340c5bd31e9d,M,51.0,2015-08-26,1065,116414.49459264289,11,9,26.67111111111111,3,5.666666666666667
033bf5269a494dd787e5e9f4a45b843c,M,82.0,2017-10-12,287,94552.0939935841,12,2,26.87,3,2.3333333333333335
de4cc19481914b79b9bfbec4185de8c7,M,60.0,2016-12-27,576,76781.10288207795,16,14,16.724285714285713,6,3.5
8bc8bdf4e1644273a2d9ea34cab2507c,M,68.0,2017-10-03,296,75572.47417113221,8,4,2.57,0,
4306f7eff9f14072833008e7b63ac535,M,42.0,2017-06-09,412,68717.63206806702,9,12,14.785833333333334,3,8.333333333333334
91b8bd3486414b79a3cf714f2f63d51b,F,65.0,2017-01-29,543,86340.44540130004,7,4,17.75,2,7.5
d3319408a4864682abdeef1e8e81f692,F,42.0,2017-12-29,209,55387.83675886303,14,12,13.583333333333334,4,4.5
4359a6d4c78c40cebeab11bbf77d992e,M,45.0,2018-05-06,81,64085.21947720557,8,6,4.786666666666666,2,4.0
ecdde9d9ac5e41828ec0d8783bebc841,M,64.0,2017-10-03,296,40447.23969722569,8,13,7.924615384615384,1,3.0
b0d214d419dc495e84bda1eebf17210b,F,53.0,2017-01-26,546,35904.44795375056,3,9,6.343333333333334,1,2.0
eb54db3fc001441298a525285b8f6447,F,47.0,2017-10-24,275,56164.01557771463,16,6,13.07,4,7.5
c8c44530553d43e4aae1edf97153cf38,M,92.0,2018-06-01,55,114318.07421614145,12,3,26.180000000000003,2,7.5
d6ceef64dc7942338d3b6c1853f146c5,F,42.0,2016-08-13,712,55775.11232240427,6,10,1.967,0,
cec189ab2d824aaf9b4090cbad51cf48,M,45.0,2017-10-13,286,72226.81855650281,6,6,4.13,1,2.0
4c334d1bf6164df59383174c7310803f,F,60.0,2018-05-28,59,47588.34506079452,7,6,13.666666666666666,1,3.0
71679c29984041a5b72297f2bdfcf6c2,M,32.0,2015-10-30,1000,41980.81348455957,7,9,3.6166666666666663,1,5.0
e40a30e3e700408388a01b8654001020,M,63.0,2017-07-01,390,79256.68689896911,11,10,19.371000000000002,2,2.0
44302ac6a6c34a55aec6de40b61e286f,F,89.0,2017-09-02,327,86781.87733842216,7,5,23.298,2,4.0
fb2fc8d52449467b8782559cca62332e,F,54.0,2017-07-29,362,98217.85200506324,12,3,21.929999999999996,1,10.0
522c3cb8b22e4b1daa25ebf62d22645f,F,53.0,2018-01-17,190,98883.14539468821,8,3,21.866666666666664,2,7.5
76c6c3ae70a949419ee150069922bdf5,M,60.0,2017-10-21,278,44535.49540846826,7,3,2.3233333333333333,0,
5d02eeee2ca447b38e0e47c5e7466872,M,21.0,2016-11-14,619,84316.92238385911,11,14,66.33142857142857,2,7.5
6da230f857a54b8da221aa05f9e652af,M,63.0,2017-10-05,294,61709.23205204895,14,5,15.506,4,3.75
f6917207e4214ac4abbf4b3dc089af90,F,90.0,2018-01-30,177,77851.95008153151,7,2,12.18,1,5.0
2ea73e6c54a24ada860f42fd56a80b3b,M,47.0,2016-10-17,647,93985.50794947972,14,9,19.006666666666668,4,6.25
e2bf690856ee49bab84b794581636d0d,M,25.0,2014-05-31,1517,63339.18250568099,7,11,5.24,1,5.0
dbc3af1a46704027ad2da026c47a85ac,M,41.0,2017-05-10,442,66958.33245062422,11,10,14.253,3,5.666666666666667
051066a2c1284e23a1e3a2cc1389f23f,M,22.0,2016-02-26,881,37328.15859842992,14,10,7.756,3,8.333333333333334
bccd10b69e4a4883b153646030e34f6c,F,57.0,2016-02-01,906,61735.411493305124,10,10,11.559000000000001,2,3.5
f5e705aa4a81404abe294559f1904fb7,F,37.0,2015-09-28,1032,124308.90322274111,12,9,24.994444444444444,4,6.75
78d3cf9592744e0591fc6d003d20e58d,F,65.0,2014-06-16,1501,108411.8018114546,12,12,20.351666666666667,4,5.5
48a6e49849bd4375a4463eda85789a29,M,45.0,2018-04-08,109,32743.96888885014,8,3,2.716666666666667,0,
512191a2ec58463fafd3fd544bf7bed6,M,42.0,2018-06-15,41,53460.16795601043,9,7,3.3000000000000003,1,3.0
a2ffc22184d94d6fa21b924eb49c0d06,M,19.0,2017-09-15,314,73722.9453489849,16,5,22.466,4,5.25
4005b2a20d104eba881cb73a75dac3d8,M,33.0,2017-11-09,259,53862.59916978024,9,4,1.745,0,
f5112242df984403bfb4176d4487aef3,F,96.0,2017-11-28,240,75737.28982448947,12,4,18.87,3,3.3333333333333335
6f4665ef722b42fcaf867479445d9d2d,M,46.0,2018-02-21,155,43395.32447209662,8,7,2.5242857142857145,0,
2ddc7d63c32d4606a7a45e3e70439b44,O,74.0,2015-09-10,1050,76116.77239898304,16,25,14.5076,6,4.333333333333333
ebe822d6c590402fa46d0cd3cba32c21,F,62.0,2015-11-26,973,126455.20657053978,12,8,25.7025,4,4.75
acde74ee0f4d418e8fd5bf4f4da8f56c,O,55.0,2017-05-04,448,83529.10310618363,12,13,19.07846153846154,4,5.75
8981e545b60a4a33a060cdc25c4e7ada,F,50.0,2016-12-15,588,104143.48914439167,9,5,24.874000000000002,2,6.0
5137dcb4eff644888b63af6dcaf8b560,M,59.0,2016-04-08,839,76385.13062390397,4,3,16.94333333333333,0,
48a358a70d024eafbe791dcbff0d36ab,M,73.0,2017-11-30,238,111455.11011572786,12,10,27.201,3,2.3333333333333335
1792e4aafac94412ae1cd299353c8e15,F,57.0,2016-05-24,793,105197.7738077676,7,5,24.154,2,3.5
15a95216e2cd4a14b45fc182adb81dc6,M,86.0,2016-02-09,898,111178.14485879883,14,6,24.478333333333335,5,2.6
0199681637524988a14245632b8376af,F,74.0,2017-11-30,238,75705.35781445666,11,10,22.296,4,7.5
7eb42a9d454c4cb8b18d363026192959,F,88.0,2017-03-25,488,78694.69417418618,7,4,18.7025,2,5.0
17de6561a3004989bc30f9e2a45e5a3d,M,63.0,2014-08-06,1450,59735.42791430901,6,11,2.6627272727272726,0,
705fed9a6292424288c3e6f09264027a,F,49.0,2016-01-23,915,53363.09313245457,10,10,13.147,2,3.5
89753fc1ad8640108a21cba0606e0050,F,49.0,2018-04-28,89,117178.44821355313,13,3,25.046666666666667,3,4.0
784bc75af56e403e9030470bd9c49fcf,M,63.0,2017-09-07,322,68496.14602615057,12,5,3.282,1,5.0
f50bda840fa044ce94d1f12b5a974580,M,25.0,2015-08-08,1083,91726.59312164459,11,18,20.59777777777778,4,5.5
3d48ea8b03644af2aeddd6804491f144,F,22.0,2018-01-09,198,37534.76865732053,12,21,8.103809523809524,3,8.333333333333334
992aed77ecda4f5180d5da87adaff710,F,55.0,2016-06-11,775,68296.15302746203,6,6,17.46,2,2.5
633cd1a34e2f4731b2c6aa82c461e731,M,67.0,2017-12-13,225,46137.7446792892,8,5,3.9560000000000004,0,
8d47cbb1da6a4503b2e3b7abdebf6ecb,F,52.0,2018-02-15,161,73451.62865342753,9,4,21.405,2,6.5
ed4e0a1420814055b75890525ba995ad,M,50.0,2018-06-13,43,89810.60040445451,8,2,22.7,0,
533342f427824eb59adc4aa9949fe666,F,42.0,2016-02-02,905,67773.61109671232,15,7,13.242857142857144,5,4.8
64f17d7bcbd1454ab842557581d79fe4,M,53.0,2015-09-13,1047,97268.09636464577,9,3,22.830000000000002,2,7.5
1cb9e98e7a29426eb30becdf850727d0,F,70.0,2016-09-07,687,116743.11888331608,12,10,23.209,4,6.25
686c4f4215c34e9e97cabd991bfe3abf,F,57.0,2015-11-07,992,136824.01683908337,10,2,20.7,2,7.5
b7363fe1c1824c4a94961e7583193ba4,M,41.0,2016-01-21,917,59452.146930920906,10,20,3.134,2,2.0
4d09daca61dc49b49e9e97b03ee3fe27,F,62.0,2016-11-01,632,76550.54099184871,13,13,18.220000000000002,5,3.2
218c1302fe7e494283dce3c253d1104c,M,63.0,2018-04-16,101,91937.20036566905,6,3,25.090000000000003,0,
11739d2b18cb43eeaeefb9806a252874,M,53.0,2017-04-23,459,44064.7700889524,17,17,9.565294117647058,5,5.4
528339af535e43aaaa128fc5044fb46d,M,60.0,2018-05-29,58,57701.357121994944,11,3,17.94,2,3.5
e242bb9c734c4c6093feadfd95cf5e87,F,90.0,2018-05-31,56,71843.31724743223,14,4,21.377499999999998,3,7.333333333333333
fbd7bb82f4284846b38bffe314f61b67,M,52.0,2015-10-31,999,61723.47451791527,15,8,10.56,2,5.0
00c5a385c71a4d3db5e9b4e31e430943,M,28.0,2017-10-03,296,37254.036563234185,10,2,1.295,0,
00b901d68f8f4fd68075184cd0f772d2,F,68.0,2018-06-22,34,76546.79965512385,8,4,13.387500000000001,0,
eb96c54abda74fa5862e03662b0953ed,F,43.0,2017-09-28,301,67127.99894206964,8,6,19.37333333333333,2,5.0
720d1757d1d8444294aea1f0b05cf3fc,F,20.0,2014-03-06,1603,65900.34167247808,6,9,3.0888888888888886,2,3.0
52828a714b6643159c91c341d63945a6,M,52.0,2016-09-26,668,119730.11246244694,13,10,28.177,4,6.75
56c1574caaa24a07b4962967f2dcc1fa,F,73.0,2018-06-26,30,75475.92102465146,13,5,101.464,3,3.0
ccca0c2ebba147a6a37e37bee03b5d63,M,36.0,2018-03-16,132,53467.61827094454,13,11,15.001818181818182,4,3.0
4a28b6d05e6145aaa004088131840b0c,M,28.0,2013-10-29,1731,73465.11991938563,10,17,3.0341176470588236,3,5.666666666666667
ac1cc98adbb3419db722ecbdb1583426,F,69.0,2016-10-26,638,96095.30714120212,12,12,23.290000000000003,3,7.666666666666667
20570cb0c03947699a75887bb6a65145,F,33.0,2017-09-01,328,60009.99920021446,8,15,15.108666666666666,2,6.5
716bbdabd4d0498da48299483c7046d2,F,39.0,2017-08-18,342,37617.12890978966,3,2,2.885,0,
1ee6879d8f294adaa5bc6cbc0f609df1,F,51.0,2017-03-10,503,93398.51437825296,10,6,22.011666666666667,2,4.0
13dbf409912748af89dc3d4aafbfd222,M,79.0,2016-01-03,935,60896.139508225024,6,7,11.255714285714287,2,3.5
f6baa0a236294d1a802901b8f2dbdbf6,M,40.0,2016-11-05,628,50229.615106257974,5,7,2.5614285714285714,0,
62243cd711cd44238bd266c3cce4dd7f,F,59.0,2015-08-17,1074,136701.9638996331,9,5,21.604,3,3.0
fa417442977e4910ad8b3823db0b617e,M,54.0,2017-08-16,344,80642.13334586493,7,5,4.744,0,
938d98afcb894aeb8db9c60fca96ec58,M,32.0,2018-01-24,183,49888.32251121376,6,10,4.1450000000000005,1,3.0
3335d2b1136d4359b9b394728f6d1a27,M,37.0,2017-11-09,259,60199.37554269556,6,6,12.678333333333335,1,10.0
e0f65aef367b43f8a2a942efed83f87a,F,49.0,2018-01-10,197,82350.59892056114,6,1,22.42,0,
a88176d822694033a0a77c5fe9f75fa7,M,66.0,2017-12-14,224,72337.11829167616,11,3,17.043333333333333,1,10.0
e243c277c5ef41d0b9afbf1eb76cc606,M,67.0,2018-02-26,150,36124.665490595995,8,7,1.9228571428571428,0,
19a0510b9ce24b9da44618f7161ae72d,M,47.0,2017-11-26,242,39989.31863225977,3,0,,0,
2a5c1037bf364a80ba6dfaec80c02572,M,57.0,2018-04-05,112,41979.7563098042,8,8,2.965,0,
72c31f4851d14c85aef4fe06f9c13c4a,M,31.0,2018-07-22,4,45037.96939975903,10,7,3.2800000000000002,1,5.0
ae00862bd7434951862a6f94c4482898,M,55.0,2018-01-20,187,54091.28454564743,9,3,12.663333333333332,1,5.0
ee82908a075a4f30a4822af65282246c,M,81.0,2018-06-13,43,74673.98235875994,7,3,13.936666666666667,0,
bcb0d199780640afbf378537c3e7f8d7,M,43.0,2018-03-24,124,52351.01372449667,11,9,3.5155555555555558,2,4.0
4225e40a26b24128890708144eab8a5e,F,76.0,2014-07-17,1470,115885.65158322052,12,8,20.335,2,3.5
2481f1fcfbcb4b288e5a03af02d95373,F,64.0,2016-12-24,579,93777.4116247653,6,4,20.9475,2,2.0
ee42780b68644fafab26cc3af7c1422e,F,61.0,2017-08-13,347,86072.70420124433,8,3,18.703333333333333,2,6.5
70099a19c8e54552a9fdf2eb417913a9,F,44.0,2018-04-13,104,41909.00381897365,7,3,5.563333333333333,1,10.0
